,Date,Susceptible,Infected,Recovered
142,10-11-2019,0.45021282031291887,0.15126997579084955,0.3985172038962314
143,11-11-2019,0.4434711292352066,0.1504678159995198,0.40606105476527343
144,12-11-2019,0.4368675340942332,0.149570073589823,0.41356239231594366
145,13-11-2019,0.43040289759825806,0.14858056981380452,0.42101653258793725
146,14-11-2019,0.42407775914383894,0.14750325501852785,0.42841898583763305
147,15-11-2019,0.41789235536882197,0.14634218227595833,0.43576546235521957
148,16-11-2019,0.41184663951298145,0.14510148331013034,0.443051877176888
149,17-11-2019,0.40594029424249917,0.14378535194656816,0.45027435381093245
150,18-11-2019,0.40017275608192626,0.1423980178430592,0.4574292260750144
151,19-11-2019,0.3945432295096481,0.1409437303507776,0.46451304013957423
152,20-11-2019,0.3890507053028285,0.13942673986914464,0.47152255482802674
153,21-11-2019,0.3836939809543097,0.13785127856543178,0.47845474048025843
154,22-11-2019,0.3784716753191522,0.13622154603133402,0.48530677864951366
155,23-11-2019,0.37338224437518447,0.13454169551634584,0.49207606010846955
156,24-11-2019,0.36842399668520587,0.13281582183405166,0.49876018148074225
157,25-11-2019,0.3635951123904223,0.13104794528423142,0.5053569423253461
158,26-11-2019,0.35889365780178634,0.12924200090359736,0.5118643412946161
159,27-11-2019,0.3543175940996694,0.1274018342264368,0.5182805716738935
160,28-11-2019,0.3498647953568433,0.12553118825016235,0.5246040163929941
161,29-11-2019,0.3455330615318035,0.12363369573807509,0.5308332427301211
162,30-11-2019,0.3413201263208315,0.1217128767730665,0.5369669969061018
163,01-12-2019,0.3372236707850936,0.11977213111769547,0.5430041980972108
164,02-12-2019,0.3332413339627981,0.11781473370641452,0.5489439323307872
165,03-12-2019,0.3293707206388324,0.1158438330725909,0.5547854462885765
166,04-12-2019,0.3256094112595822,0.11386244795547502,0.5605281407849426
167,05-12-2019,0.32195497021795033,0.11187346553064927,0.5661715642514003
168,06-12-2019,0.31840495241116124,0.10987964120095,0.5717154063878885
169,07-12-2019,0.3149569107546984,0.10788359797533083,0.5771594912699706
170,08-12-2019,0.31160840263070555,0.10588782674742944,0.5825037706218648
171,09-12-2019,0.308356994796568,0.10389468753272926,0.5877483176707027
172,10-12-2019,0.3052002688903521,0.10190641076544339,0.5928933203442044
173,11-12-2019,0.3021358261287573,0.09992509913019021,0.5979390747410525
174,12-12-2019,0.2991612910332432,0.09795272981403597,0.6028859791527207
175,13-12-2019,0.2962743153519362,0.09599115723745877,0.607734527410605
176,14-12-2019,0.29347258127481596,0.09404211592722066,0.6124853027979633
177,15-12-2019,0.29075380386830707,0.09210722327108417,0.6171389728606087
178,16-12-2019,0.28811573353921316,0.09018798278127446,0.6216962836795124
179,17-12-2019,0.28555615824504543,0.0882857877992547,0.6261580539556999
180,18-12-2019,0.28307290606776075,0.08640192658887053,0.6305251673433687
181,19-12-2019,0.28066384568400016,0.08453758393518783,0.634798570380812
182,20-12-2019,0.27832688787508464,0.0826938452216463,0.6389792669032691
183,21-12-2019,0.2760599865803592,0.08087170016436668,0.6430683132552741
184,22-12-2019,0.27386113940314816,0.07907204927077109,0.6470668113260808
185,23-12-2019,0.2717283884108032,0.07729570566879167,0.6509759059204051
186,24-12-2019,0.2696598206388474,0.07554339825972893,0.6547967811014236
187,25-12-2019,0.267653568366886,0.07381577577066051,0.6585306558624535
188,26-12-2019,0.2657078086688775,0.07211341203893744,0.662178779292185
